CET No,Marks,Rank
383011375,176.0,1180
474011092,176.0,1180
487011173,176.0,1180
472011009,176.0,1180
486011080,176.0,1180
484011158,176.0,1180
487011233,176.0,1180
475011221,176.0,1180
486011043,176.0,1180
475011344,176.0,1180
470011065,176.0,1180
482011235,176.0,1180
472011413,176.0,1180
480011394,176.0,1180
470011271,176.0,1180
394011162,176.0,1180
396011027,176.0,1180
484011350,176.0,1180
268011633,176.0,1180
272011347,176.0,1180
678011255,176.0,1180
677011172,176.0,1180
484011239,176.0,1180
486011223,176.0,1180
486011378,176.0,1180
488011183,176.0,1180
490011319,176.0,1180
474011247,176.0,1180
487011132,176.0,1180
473011188,176.0,1180
487011071,176.0,1180
483011424,176.0,1180
479011230,176.0,1180
843011281,176.0,1180
483011223,176.0,1180
446011186,176.0,1180
487011180,176.0,1180
488011538,176.0,1180
490011488,176.0,1180
410011308,176.0,1180
410011325,176.0,1180
410011332,176.0,1180
411011172,176.0,1180
299011450,176.0,1180
299011480,176.0,1180
304011345,176.0,1180
314011187,176.0,1180
413011087,176.0,1180
413011103,176.0,1180
413011156,176.0,1180
413011174,176.0,1180
413011214,176.0,1180
413011303,176.0,1180
408011282,176.0,1180
408011292,176.0,1180
484011363,176.0,1180
473011034,176.0,1180
473011327,176.0,1180
484011396,176.0,1180
490011315,176.0,1180
473011065,176.0,1180
479011131,176.0,1180
477011050,176.0,1180
473011144,176.0,1180
475011096,176.0,1180
477011538,176.0,1180
802011146,176.0,1180
484011500,176.0,1180
408011389,176.0,1180
408011428,176.0,1180
409011069,176.0,1180
409011151,176.0,1180
293011702,176.0,1180
293011743,176.0,1180
294011061,176.0,1180
294011174,176.0,1180
410011039,176.0,1180
410011070,176.0,1180
410011071,176.0,1180
410011080,176.0,1180
410011099,176.0,1180
410011113,176.0,1180
294011559,176.0,1180
294011575,176.0,1180
504011080,176.0,1180
506011080,176.0,1180
365011049,176.0,1180
356011041,176.0,1180
495011129,176.0,1180
366011048,176.0,1180
120011056,176.0,1180
409011217,176.0,1180
502011156,176.0,1180
294011581,176.0,1180
294011611,176.0,1180
297011120,176.0,1180
298011032,176.0,1180
268011344,176.0,1180
269011444,176.0,1180
269011448,176.0,1180
269011608,176.0,1180
375011055,176.0,1180
385011040,176.0,1180
408011056,176.0,1180
408011255,176.0,1180
408011257,176.0,1180
408011281,176.0,1180
293011374,176.0,1180
293011465,176.0,1180
357011092,176.0,1180
497011256,176.0,1180
505011395,176.0,1180
509011213,176.0,1180
361011267,176.0,1180
360011119,176.0,1180
509011222,176.0,1180
272011076,176.0,1180
367011022,176.0,1180
503011330,176.0,1180
267011298,176.0,1180
497011653,176.0,1180
134011281,176.0,1180
355011051,176.0,1180
508011021,176.0,1180
492011354,176.0,1180
354011030,176.0,1180
497011036,176.0,1180
357011038,176.0,1180
132011255,176.0,1180
364011073,176.0,1180
406011433,176.0,1180
497011406,176.0,1180
491011576,176.0,1180
498011406,176.0,1180
508011247,176.0,1180
490011229,176.0,1180
710011032,176.0,1180
173011142,176.0,1180
699011254,176.0,1180
716011521,176.0,1180
507011068,176.0,1180
117011244,176.0,1180
362011183,176.0,1180
506011192,176.0,1180
506011134,176.0,1180
357011077,176.0,1180
119011101,176.0,1180
361011032,176.0,1180
355011016,176.0,1180
497011254,176.0,1180
506011268,176.0,1180
696011050,176.0,1180
704011167,176.0,1180
718011077,176.0,1180
717011546,176.0,1180
181011030,176.0,1180
696011224,176.0,1180
716011137,176.0,1180
714011450,176.0,1180
706011380,176.0,1180
483011435,176.0,1180
714011491,176.0,1180
489011051,176.0,1180
693011680,176.0,1180
706011068,176.0,1180
717011550,176.0,1180
719011259,176.0,1180
704011299,176.0,1180
715011086,176.0,1180
717011507,176.0,1180
271011131,176.0,1180
708011057,176.0,1180
489011168,176.0,1180
697011134,176.0,1180
489011228,176.0,1180
484011547,176.0,1180
714011313,176.0,1180
699011194,176.0,1180
718011234,176.0,1180
487011187,176.0,1180
712011209,176.0,1180
717011462,176.0,1180
718011083,176.0,1180
716011377,176.0,1180
714011339,176.0,1180
695011051,176.0,1180
710011001,176.0,1180
714011257,176.0,1180
713011293,176.0,1180
484011418,176.0,1180
713011012,176.0,1180
719011254,176.0,1180
718011223,176.0,1180
702011113,176.0,1180
716011136,176.0,1180
719011189,176.0,1180
268011125,176.0,1180
714011192,176.0,1180
488011416,176.0,1180
487011495,176.0,1180
834011505,176.0,1180
467011495,176.0,1180
716011185,176.0,1180
490011470,176.0,1180
484011357,176.0,1180
713011150,176.0,1180
490011081,176.0,1180
694011063,176.0,1180
179011185,176.0,1180
708011202,176.0,1180
717011306,176.0,1180
717011231,176.0,1180
713011013,176.0,1180
293011502,176.0,1180
293011544,176.0,1180
293011576,176.0,1180
293011612,176.0,1180
114011364,176.0,1180
116011308,176.0,1180
117011080,176.0,1180
117011132,176.0,1180
294011204,176.0,1180
294011231,176.0,1180
294011302,176.0,1180
294011351,176.0,1180
294011433,176.0,1180
294011483,176.0,1180
125011376,176.0,1180
127011220,176.0,1180
128011180,176.0,1180
129011294,176.0,1180
135011352,176.0,1180
265011500,176.0,1180
114011047,176.0,1180
116011333,176.0,1180
119011273,176.0,1180
120011275,176.0,1180
281011695,176.0,1180
293011011,176.0,1180
293011068,176.0,1180
293011093,176.0,1180
293011208,176.0,1180
293011253,176.0,1180
246011385,176.0,1180
271011711,176.0,1180
375011392,176.0,1180
306011324,176.0,1180
268011008,176.0,1180
813011340,176.0,1180
852011242,176.0,1180
281011808,176.0,1180
297011496,176.0,1180
370011056,176.0,1180
375011191,176.0,1180
376011285,176.0,1180
115011293,176.0,1180
116011226,176.0,1180
116011240,176.0,1180
118011584,176.0,1180
119011456,176.0,1180
121011135,176.0,1180
122011209,176.0,1180
124011454,176.0,1180
124011522,176.0,1180
122011185,176.0,1180
127011040,176.0,1180
128011231,176.0,1180
130011358,176.0,1180
134011389,176.0,1180
135011078,176.0,1180
219011049,176.0,1180
210011160,176.0,1180
808011263,176.0,1180
151011309,176.0,1180
162011152,176.0,1180
243011079,176.0,1180
280011393,176.0,1180
672011130,176.0,1180
672011419,176.0,1180
548011270,176.0,1180
565011052,176.0,1180
567011383,176.0,1180
549011103,176.0,1180
269011089,176.0,1180
206011473,176.0,1180
487011408,176.0,1180
490011282,176.0,1180
482011222,176.0,1180
489011205,176.0,1180
483011165,176.0,1180
488011283,176.0,1180
488011158,176.0,1180
484011346,176.0,1180
470011194,176.0,1180
482011264,176.0,1180
399011506,172.0,1672
566011012,172.0,1672
549011111,172.0,1672
290011319,172.0,1672
665011123,172.0,1672
278011208,172.0,1672
275011831,172.0,1672
275011201,172.0,1672
569011461,172.0,1672
283011024,172.0,1672
272011345,172.0,1672
652011480,172.0,1672
652011092,172.0,1672
282011278,172.0,1672
286011064,172.0,1672
570011333,172.0,1672
655011230,172.0,1672
639011186,172.0,1672
624011247,172.0,1672
642011140,172.0,1672
620011151,172.0,1672
621011171,172.0,1672
638011161,172.0,1672
630011291,172.0,1672
479011199,172.0,1672
486011275,172.0,1672
489011071,172.0,1672
486011284,172.0,1672
473011070,172.0,1672
479011304,172.0,1672
710011416,172.0,1672
655011494,172.0,1672
289011037,172.0,1672
161011490,172.0,1672
283011263,172.0,1672
634011074,172.0,1672
248011261,172.0,1672
623011271,172.0,1672
269011045,172.0,1672
718011088,172.0,1672
475011318,172.0,1672
845011385,172.0,1672
312011064,172.0,1672
408011510,172.0,1672
314011113,172.0,1672
308011508,172.0,1672
679011143,172.0,1672
870011094,172.0,1672
666011122,172.0,1672
488011362,172.0,1672
482011566,172.0,1672
864011335,172.0,1672
807011042,172.0,1672
873011176,172.0,1672
488011573,172.0,1672
484011322,172.0,1672
476011118,172.0,1672
489011094,172.0,1672
487011453,172.0,1672
473011501,172.0,1672
448011286,172.0,1672
470011059,172.0,1672
175011071,172.0,1672
480011160,172.0,1672
696011401,172.0,1672
486011185,172.0,1672
473011513,172.0,1672
472011164,172.0,1672
666011071,172.0,1672
663011102,172.0,1672
487011447,172.0,1672
481011210,172.0,1672
484011406,172.0,1672
473011145,172.0,1672
476011198,172.0,1672
487011366,172.0,1672
171011066,172.0,1672
488011275,172.0,1672
115011183,172.0,1672
314011041,172.0,1672
477011301,172.0,1672
487011117,172.0,1672
311011230,172.0,1672
794011448,172.0,1672
308011548,172.0,1672
867011525,172.0,1672
490011347,172.0,1672
477011168,172.0,1672
267011127,172.0,1672
358011038,172.0,1672
496011438,172.0,1672
503011429,172.0,1672
363011028,172.0,1672
361011282,172.0,1672
362011139,172.0,1672
493011127,172.0,1672
480011198,172.0,1672
484011283,172.0,1672
483011438,172.0,1672
474011376,172.0,1672
268011266,172.0,1672
486011421,172.0,1672
865011268,172.0,1672
490011402,172.0,1672
356011338,172.0,1672
359011067,172.0,1672
358011043,172.0,1672
122011254,172.0,1672
270011075,172.0,1672
270011335,172.0,1672
498011204,172.0,1672
366011071,172.0,1672
503011338,172.0,1672
492011132,172.0,1672
359011190,172.0,1672
508011267,172.0,1672
356011063,172.0,1672
507011120,172.0,1672
176011493,172.0,1672
491011456,172.0,1672
196011056,172.0,1672
505011331,172.0,1672
132011423,172.0,1672
129011038,172.0,1672
497011115,172.0,1672
507011015,172.0,1672
365011119,172.0,1672
361011371,172.0,1672
132011194,172.0,1672
497011182,172.0,1672
507011306,172.0,1672
401011063,172.0,1672
363011226,172.0,1672
134011234,172.0,1672
432011089,172.0,1672
364011165,172.0,1672
157011499,172.0,1672
160011370,172.0,1672
160011228,172.0,1672
151011442,172.0,1672
115011405,172.0,1672
116011071,172.0,1672
116011472,172.0,1672
116011540,172.0,1672
117011079,172.0,1672
120011131,172.0,1672
120011197,172.0,1672
206011058,172.0,1672
210011322,172.0,1672
205011050,172.0,1672
359011032,172.0,1672
355011043,172.0,1672
147011285,172.0,1672
151011435,172.0,1672
152011293,172.0,1672
213011266,172.0,1672
149011151,172.0,1672
151011453,172.0,1672
158011343,172.0,1672
209011049,172.0,1672
148011016,172.0,1672
207011184,172.0,1672
209011402,172.0,1672
153011450,172.0,1672
215011163,172.0,1672
152011130,172.0,1672
205011049,172.0,1672
147011104,172.0,1672
121011178,172.0,1672
122011156,172.0,1672
124011132,172.0,1672
127011054,172.0,1672
215011245,172.0,1672
760011650,172.0,1672
207011284,172.0,1672
214011282,172.0,1672
206011316,172.0,1672
156011321,172.0,1672
213011278,172.0,1672
142011392,172.0,1672
811011277,172.0,1672
207011258,172.0,1672
294011565,172.0,1672
160011340,172.0,1672
271011206,172.0,1672
149011146,172.0,1672
157011219,172.0,1672
207011186,172.0,1672
151011190,172.0,1672
157011518,172.0,1672
799011195,172.0,1672
160011431,172.0,1672
148011327,172.0,1672
158011422,172.0,1672
157011417,172.0,1672
114011231,172.0,1672
114011418,172.0,1672
115011027,172.0,1672
120011020,172.0,1672
120011183,172.0,1672
294011570,172.0,1672
294011615,172.0,1672
294011632,172.0,1672
294011658,172.0,1672
294011704,172.0,1672
128011260,172.0,1672
128011305,172.0,1672
128011401,172.0,1672
131011101,172.0,1672
131011294,172.0,1672
132011096,172.0,1672
136011223,172.0,1672
242011500,172.0,1672
267011310,172.0,1672
269011197,172.0,1672
269011510,172.0,1672
410011134,172.0,1672
410011142,172.0,1672
410011355,172.0,1672
411011231,172.0,1672
411011261,172.0,1672
271011649,172.0,1672
272011343,172.0,1672
282011081,172.0,1672
293011147,172.0,1672
293011242,172.0,1672
293011310,172.0,1672
115011469,172.0,1672
117011170,172.0,1672
118011383,172.0,1672
119011173,172.0,1672
294011345,172.0,1672
413011068,172.0,1672
413011284,172.0,1672
414011355,172.0,1672
415011078,172.0,1672
415011113,172.0,1672
299011614,172.0,1672
299011658,172.0,1672
302011274,172.0,1672
306011277,172.0,1672
307011525,172.0,1672
408011426,172.0,1672
133011132,172.0,1672
134011306,172.0,1672
134011522,172.0,1672
135011190,172.0,1672
409011518,172.0,1672
416011427,172.0,1672
416011452,172.0,1672
416011481,172.0,1672
416011525,172.0,1672
417011083,172.0,1672
411011314,172.0,1672
411011315,172.0,1672
411011330,172.0,1672
411011488,172.0,1672
412011039,172.0,1672
412011059,172.0,1672
293011422,172.0,1672
294011250,172.0,1672
294011323,172.0,1672
294011331,172.0,1672
413011060,172.0,1672
420011273,172.0,1672
421011014,172.0,1672
421011024,172.0,1672
421011093,172.0,1672
421011190,172.0,1672
415011176,172.0,1672
415011188,172.0,1672
415011243,172.0,1672
415011274,172.0,1672
415011331,172.0,1672
415011357,172.0,1672
408011516,172.0,1672
409011041,172.0,1672
409011423,172.0,1672
409011476,172.0,1672
416011331,172.0,1672
641011330,172.0,1672
785011522,172.0,1672
815011569,172.0,1672
816011367,172.0,1672
822011486,172.0,1672
417011163,172.0,1672
418011181,172.0,1672
418011205,172.0,1672
418011357,172.0,1672
418011403,172.0,1672
418011467,172.0,1672
412011211,172.0,1672
412011288,172.0,1672
412011290,172.0,1672
413011019,172.0,1672
420011093,172.0,1672
867011445,172.0,1672
418011513,172.0,1672
418011523,172.0,1672
420011033,172.0,1672
420011083,172.0,1672
421011311,172.0,1672
421011344,172.0,1672
422011041,172.0,1672
422011067,172.0,1672
422011152,172.0,1672
422011255,172.0,1672
416011008,172.0,1672
416011103,172.0,1672
416011209,172.0,1672
416011325,172.0,1672
504011399,172.0,1672
717011452,172.0,1672
488011081,172.0,1672
512011323,172.0,1672
719011170,172.0,1672
484011417,172.0,1672
707011216,172.0,1672
714011123,172.0,1672
716011476,172.0,1672
694011137,172.0,1672
714011145,172.0,1672
181011380,172.0,1672
489011081,172.0,1672
717011486,172.0,1672
718011350,172.0,1672
696011433,172.0,1672
189011048,172.0,1672
706011271,172.0,1672
526011063,172.0,1672
714011143,172.0,1672
123011320,172.0,1672
714011069,172.0,1672
704011190,172.0,1672
515011318,172.0,1672
488011481,172.0,1672
720011025,172.0,1672
717011091,172.0,1672
710011070,172.0,1672
703011192,172.0,1672
422011331,172.0,1672
492011026,172.0,1672
492011240,172.0,1672
495011320,172.0,1672
268011241,172.0,1672
155011049,172.0,1672
160011267,172.0,1672
151011182,172.0,1672
777011140,172.0,1672
156011365,172.0,1672
160011371,172.0,1672
702011094,172.0,1672
707011308,172.0,1672
525011034,172.0,1672
186011066,172.0,1672
694011142,172.0,1672
487011483,172.0,1672
716011227,172.0,1672
716011026,172.0,1672
694011035,172.0,1672
128011304,172.0,1672
128011323,172.0,1672
128011408,172.0,1672
703011145,172.0,1672
490011388,172.0,1672
718011353,172.0,1672
165011343,172.0,1672
707011189,172.0,1672
706011343,172.0,1672
489011198,172.0,1672
693011487,172.0,1672
717011561,172.0,1672
488011432,172.0,1672
706011199,172.0,1672
717011407,172.0,1672
148011122,172.0,1672
376011045,172.0,1672
157011495,172.0,1672
153011359,172.0,1672
149011286,172.0,1672
282011230,172.0,1672
159011018,172.0,1672
856011435,172.0,1672
156011095,172.0,1672
148011099,172.0,1672
120011220,172.0,1672
120011347,172.0,1672
122011231,172.0,1672
123011108,172.0,1672
123011216,172.0,1672
125011401,172.0,1672
127011224,172.0,1672
376011146,172.0,1672
376011242,172.0,1672
377011174,172.0,1672
378011285,172.0,1672
381011201,172.0,1672
383011277,172.0,1672
385011268,172.0,1672
386011064,172.0,1672
394011005,172.0,1672
394011123,172.0,1672
396011014,172.0,1672
133011300,172.0,1672
297011522,172.0,1672
373011053,172.0,1672
373011075,172.0,1672
375011303,172.0,1672
396011283,172.0,1672
396011368,172.0,1672
396011396,172.0,1672
397011570,172.0,1672
156011155,172.0,1672
157011102,172.0,1672
432011380,172.0,1672
591011295,172.0,1672
593011129,172.0,1672
677011285,172.0,1672
690011080,172.0,1672
692011229,172.0,1672
628011358,172.0,1672
652011150,172.0,1672
627011338,172.0,1672
290011060,172.0,1672
620011488,172.0,1672
268011079,172.0,1672
630011568,172.0,1672
631011526,172.0,1672
649011148,172.0,1672
621011183,172.0,1672
638011143,172.0,1672
270011789,172.0,1672
206011094,172.0,1672
205011155,172.0,1672
548011048,172.0,1672
538011383,172.0,1672
536011287,172.0,1672
206011269,172.0,1672
206011270,172.0,1672
396011114,172.0,1672
474011014,172.0,1672
406011101,172.0,1672
630011156,172.0,1672
580011313,172.0,1672
655011157,172.0,1672
627011255,172.0,1672
634011114,172.0,1672
647011330,172.0,1672
643011115,172.0,1672
638011302,172.0,1672
161011444,172.0,1672
570011620,172.0,1672
634011141,172.0,1672
640011154,172.0,1672
269011716,172.0,1672
161011845,172.0,1672
712011094,172.0,1672
488011355,172.0,1672
716011496,172.0,1672
716011266,172.0,1672
707011373,172.0,1672
707011208,172.0,1672
693011675,172.0,1672
696011094,172.0,1672
712011272,172.0,1672
706011398,172.0,1672
473011048,172.0,1672
486011037,172.0,1672
762011170,172.0,1672
621011155,172.0,1672
480011392,172.0,1672
473011239,172.0,1672
341011190,168.0,2144
345011095,168.0,2144
397011487,168.0,2144
397011447,168.0,2144
397011050,168.0,2144
396011117,168.0,2144
393011035,168.0,2144
390011074,168.0,2144
386011130,168.0,2144
272011309,168.0,2144
270011229,168.0,2144
165011211,168.0,2144
561011145,168.0,2144
547011238,168.0,2144
561011079,168.0,2144
559011088,168.0,2144
543011070,168.0,2144
564011110,168.0,2144
415011161,168.0,2144
415011096,168.0,2144
414011452,168.0,2144
420011350,168.0,2144
420011324,168.0,2144
420011322,168.0,2144
420011291,168.0,2144
420011245,168.0,2144
420011174,168.0,2144
421011153,168.0,2144
421011100,168.0,2144
421011021,168.0,2144
420011351,168.0,2144
418011292,168.0,2144
418011081,168.0,2144
418011039,168.0,2144
411011457,168.0,2144
411011447,168.0,2144
411011435,168.0,2144
417011264,168.0,2144
416011428,168.0,2144
416011412,168.0,2144
416011311,168.0,2144
416011308,168.0,2144
416011282,168.0,2144
421011357,168.0,2144
421011355,168.0,2144
421011351,168.0,2144
421011221,168.0,2144
421011181,168.0,2144
421011157,168.0,2144
415011317,168.0,2144
411011024,168.0,2144
410011337,168.0,2144
410011230,168.0,2144
414011399,168.0,2144
414011208,168.0,2144
414011116,168.0,2144
414011055,168.0,2144
414011024,168.0,2144
413011349,168.0,2144
420011002,168.0,2144
418011558,168.0,2144
418011509,168.0,2144
